gene_id;gene_short_name;gene_type;
ENSMUSG00000026632;Tatdn3;protein_coding;
ENSMUSG00000026634;Angel2;protein_coding;
ENSMUSG00000026641;Usf1;protein_coding;
ENSMUSG00000026659;Dusp12;protein_coding;
ENSMUSG00000026662;Sephs1;protein_coding;
ENSMUSG00000026663;Atf6;protein_coding;
ENSMUSG00000026670;Uap1;protein_coding;
ENSMUSG00000026694;Mettl13;protein_coding;
ENSMUSG00000026696;Vamp4;protein_coding;
ENSMUSG00000026698;Pigc;protein_coding;
ENSMUSG00000026705;Klhl20;protein_coding;
ENSMUSG00000026709;Dars2;protein_coding;
ENSMUSG00000026718;Stam;protein_coding;
ENSMUSG00000026739;Bmi1;protein_coding;
ENSMUSG00000026740;Dnajc1;protein_coding;
ENSMUSG00000026750;Psmb7;protein_coding;
ENSMUSG00000026753;Ppp6c;protein_coding;
ENSMUSG00000026754;Golga1;protein_coding;
ENSMUSG00000026755;Arpc5l;protein_coding;
ENSMUSG00000026761;Orc4;protein_coding;
ENSMUSG00000026766;Mmadhc;protein_coding;
ENSMUSG00000026767;Fam188a;protein_coding;
ENSMUSG00000026775;Yme1l1;protein_coding;
ENSMUSG00000026781;Acbd5;protein_coding;
ENSMUSG00000026788;Zbtb43;protein_coding;
ENSMUSG00000026792;Lrsam1;protein_coding;
ENSMUSG00000026799;Med27;protein_coding;
ENSMUSG00000026803;Ttf1;protein_coding;
ENSMUSG00000026810;Dpm2;protein_coding;
ENSMUSG00000026812;Tsc1;protein_coding;
ENSMUSG00000026816;Gtf3c5;protein_coding;
ENSMUSG00000026820;Ptges2;protein_coding;
ENSMUSG00000026842;Abl1;protein_coding;
ENSMUSG00000026843;Fubp3;protein_coding;
ENSMUSG00000026848;Tor1b;protein_coding;
ENSMUSG00000026849;Tor1a;protein_coding;
ENSMUSG00000026851;BC005624;protein_coding;
ENSMUSG00000026856;Dolpp1;protein_coding;
ENSMUSG00000026857;Ntmt1;protein_coding;
ENSMUSG00000026858;Fam73b;protein_coding;
ENSMUSG00000026864;Hspa5;protein_coding;
ENSMUSG00000026867;Gapvd1;protein_coding;
ENSMUSG00000026869;Psmd5;protein_coding;
ENSMUSG00000026878;Rab14;protein_coding;
ENSMUSG00000026887;Mrrf;protein_coding;
ENSMUSG00000026889;Rbm18;protein_coding;
ENSMUSG00000026893;Gca;protein_coding;
ENSMUSG00000026895;Ndufa8;protein_coding;
ENSMUSG00000026914;Psmd14;protein_coding;
ENSMUSG00000026917;Wdr5;protein_coding;
ENSMUSG00000026924;Sec16a;protein_coding;
ENSMUSG00000026925;Inpp5e;protein_coding;
ENSMUSG00000026926;Pmpca;protein_coding;
ENSMUSG00000026927;Sdccag3;protein_coding;
ENSMUSG00000026939;Tmem141;protein_coding;
ENSMUSG00000026942;Traf2;protein_coding;
ENSMUSG00000026965;Anapc2;protein_coding;
ENSMUSG00000026966;Ssna1;protein_coding;
ENSMUSG00000026974;Zmynd19;protein_coding;
ENSMUSG00000026975;Dph7;protein_coding;
ENSMUSG00000026977;07-Mar;protein_coding;
ENSMUSG00000026987;Baz2b;protein_coding;
ENSMUSG00000026988;Wdsub1;protein_coding;
ENSMUSG00000027001;Dusp19;protein_coding;
ENSMUSG00000027002;Nckap1;protein_coding;
ENSMUSG00000027011;Ube2e3;protein_coding;
ENSMUSG00000027012;Dync1i2;protein_coding;
ENSMUSG00000027014;Cwc22;protein_coding;
ENSMUSG00000027018;Hat1;protein_coding;
ENSMUSG00000027067;Ssrp1;protein_coding;
ENSMUSG00000027076;Timm10;protein_coding;
ENSMUSG00000027079;Clp1;protein_coding;
ENSMUSG00000027080;Med19;protein_coding;
ENSMUSG00000027086;Fastkd1;protein_coding;
ENSMUSG00000027091;Zc3h15;protein_coding;
ENSMUSG00000027099;Mtx2;protein_coding;
ENSMUSG00000027104;Atf2;protein_coding;
ENSMUSG00000027108;Ola1;protein_coding;
ENSMUSG00000027109;Sp3;protein_coding;
ENSMUSG00000027122;Arl14ep;protein_coding;
ENSMUSG00000027131;Emc4;protein_coding;
ENSMUSG00000027132;Katnbl1;protein_coding;
ENSMUSG00000027133;Nop10;protein_coding;
ENSMUSG00000027162;Lin7c;protein_coding;
ENSMUSG00000027163;Commd9;protein_coding;
ENSMUSG00000027164;Traf6;protein_coding;
ENSMUSG00000027166;Dnajc24;protein_coding;
ENSMUSG00000027167;Elp4;protein_coding;
ENSMUSG00000027170;Eif3m;protein_coding;
ENSMUSG00000027176;Cstf3;protein_coding;
ENSMUSG00000027177;Hipk3;protein_coding;
ENSMUSG00000027180;Fbxo3;protein_coding;
ENSMUSG00000027184;Caprin1;protein_coding;
ENSMUSG00000027185;Nat10;protein_coding;
ENSMUSG00000027193;Api5;protein_coding;
ENSMUSG00000027194;Ttc17;protein_coding;
ENSMUSG00000027195;Hsd17b12;protein_coding;
ENSMUSG00000027198;Ext2;protein_coding;
ENSMUSG00000027206;Cops2;protein_coding;
ENSMUSG00000027207;Galk2;protein_coding;
ENSMUSG00000027222;Pex16;protein_coding;
ENSMUSG00000027236;Eif3j1;protein_coding;
ENSMUSG00000027243;Harbi1;protein_coding;
ENSMUSG00000027244;Atg13;protein_coding;
ENSMUSG00000027245;Hypk;protein_coding;
ENSMUSG00000027248;Pdia3;protein_coding;
ENSMUSG00000027255;Arfgap2;protein_coding;
ENSMUSG00000027259;Adal;protein_coding;
ENSMUSG00000027263;Tubgcp4;protein_coding;
ENSMUSG00000027272;Ubr1;protein_coding;
ENSMUSG00000027274;Mkks;protein_coding;
ENSMUSG00000027282;Mtch2;protein_coding;
ENSMUSG00000027285;Haus2;protein_coding;
ENSMUSG00000027287;Snap23;protein_coding;
ENSMUSG00000027291;Vps39;protein_coding;
ENSMUSG00000027300;Ubox5;protein_coding;
ENSMUSG00000027303;Ptpra;protein_coding;
ENSMUSG00000027304;Rtf1;protein_coding;
ENSMUSG00000027305;Ndufaf1;protein_coding;
ENSMUSG00000027309;4930402H24Rik;protein_coding;
ENSMUSG00000027312;Atrn;protein_coding;
ENSMUSG00000027332;Ivd;protein_coding;
ENSMUSG00000027341;Tmem230;protein_coding;
ENSMUSG00000027349;Fam98b;protein_coding;
ENSMUSG00000027357;Crls1;protein_coding;
ENSMUSG00000027365;Trpm7;protein_coding;
ENSMUSG00000027366;Sppl2a;protein_coding;
ENSMUSG00000027367;Stard7;protein_coding;
ENSMUSG00000027374;Mrps5;protein_coding;
ENSMUSG00000027384;Ndufaf5;protein_coding;
ENSMUSG00000027387;Zc3h8;protein_coding;
ENSMUSG00000027395;Polr1b;protein_coding;
ENSMUSG00000027404;Snrpb;protein_coding;
ENSMUSG00000027406;Idh3b;protein_coding;
ENSMUSG00000027411;Vps16;protein_coding;
ENSMUSG00000027422;Rrbp1;protein_coding;
ENSMUSG00000027423;Snx5;protein_coding;
ENSMUSG00000027424;Mgme1;protein_coding;
ENSMUSG00000027425;Csrp2bp;protein_coding;
ENSMUSG00000027427;Polr3f;protein_coding;
ENSMUSG00000027428;Rbbp9;protein_coding;
ENSMUSG00000027429;Sec23b;protein_coding;
ENSMUSG00000027430;Dtd1;protein_coding;
ENSMUSG00000027433;Xrn2;protein_coding;
ENSMUSG00000027439;Gzf1;protein_coding;
ENSMUSG00000027447;Cst3;protein_coding;
ENSMUSG00000027455;Nsfl1c;protein_coding;
ENSMUSG00000027465;Tbc1d20;protein_coding;
ENSMUSG00000027466;Rbck1;protein_coding;
ENSMUSG00000027479;Mapre1;protein_coding;
ENSMUSG00000027487;Cdk5rap1;protein_coding;
ENSMUSG00000027495;Fam210b;protein_coding;
ENSMUSG00000027502;Rtfdc1;protein_coding;
ENSMUSG00000027509;Rae1;protein_coding;
ENSMUSG00000027519;Rab22a;protein_coding;
ENSMUSG00000027522;Stx16;protein_coding;
ENSMUSG00000027523;Gnas;protein_coding;
ENSMUSG00000027531;Impa1;protein_coding;
ENSMUSG00000027540;Ptpn1;protein_coding;
ENSMUSG00000027552;E2f5;protein_coding;
ENSMUSG00000027566;Psma7;protein_coding;
ENSMUSG00000027573;Gid8;protein_coding;
ENSMUSG00000027575;Arfgap1;protein_coding;
ENSMUSG00000027582;Zgpat;protein_coding;
ENSMUSG00000027589;Pcmtd2;protein_coding;
ENSMUSG00000027598;Itch;protein_coding;
ENSMUSG00000027599;Armc1;protein_coding;
ENSMUSG00000027613;Eif6;protein_coding;
ENSMUSG00000027618;Nfs1;protein_coding;
ENSMUSG00000027620;Rbm39;protein_coding;
ENSMUSG00000027628;Aar2;protein_coding;
ENSMUSG00000027630;Tbl1xr1;protein_coding;
ENSMUSG00000027637;1110008F13Rik;protein_coding;
ENSMUSG00000027642;Rpn2;protein_coding;
ENSMUSG00000027650;Tti1;protein_coding;
ENSMUSG00000027651;Rprd1b;protein_coding;
ENSMUSG00000027652;Ralgapb;protein_coding;
ENSMUSG00000027655;Dhx35;protein_coding;
ENSMUSG00000027665;Pik3ca;protein_coding;
ENSMUSG00000027667;Zfp639;protein_coding;
ENSMUSG00000027668;Mfn1;protein_coding;
ENSMUSG00000027671;Actl6a;protein_coding;
ENSMUSG00000027673;Ndufb5;protein_coding;
ENSMUSG00000027677;Ttc14;protein_coding;
ENSMUSG00000027678;Ncoa3;protein_coding;
ENSMUSG00000027679;Dnajc19;protein_coding;
ENSMUSG00000027706;Sec62;protein_coding;
ENSMUSG00000027708;Dcun1d1;protein_coding;
ENSMUSG00000027710;Acad9;protein_coding;
ENSMUSG00000027714;Exosc9;protein_coding;
ENSMUSG00000027739;Rab33b;protein_coding;
ENSMUSG00000027746;Ufm1;protein_coding;
ENSMUSG00000027770;Dhx36;protein_coding;
ENSMUSG00000027774;Gfm1;protein_coding;
ENSMUSG00000027782;Kpna4;protein_coding;
ENSMUSG00000027787;Nmd3;protein_coding;
ENSMUSG00000027804;Ppid;protein_coding;
ENSMUSG00000027806;Tsc22d2;protein_coding;
ENSMUSG00000027810;Eif2a;protein_coding;
ENSMUSG00000027822;Slc33a1;protein_coding;
ENSMUSG00000027828;Ssr3;protein_coding;
ENSMUSG00000027835;Pdcd10;protein_coding;
ENSMUSG00000027852;Nras;protein_coding;
ENSMUSG00000027854;Sike1;protein_coding;
ENSMUSG00000027865;Gdap2;protein_coding;
ENSMUSG00000027879;Sec22b;protein_coding;
ENSMUSG00000027881;Prpf38b;protein_coding;
ENSMUSG00000027882;Stxbp3a;protein_coding;
ENSMUSG00000027884;Clcc1;protein_coding;
ENSMUSG00000027893;Ahcyl1;protein_coding;
ENSMUSG00000027933;Ints3;protein_coding;
ENSMUSG00000027935;Rab13;protein_coding;
ENSMUSG00000027936;Crtc2;protein_coding;
ENSMUSG00000027937;Jtb;protein_coding;
ENSMUSG00000027940;Tpm3;protein_coding;
ENSMUSG00000027942;4933434E20Rik;protein_coding;
ENSMUSG00000027944;Hax1;protein_coding;
ENSMUSG00000027952;Pmvk;protein_coding;
ENSMUSG00000027981;Rnpc3;protein_coding;
ENSMUSG00000027998;Plrg1;protein_coding;
ENSMUSG00000027999;Pla2g12a;protein_coding;
ENSMUSG00000028010;Gar1;protein_coding;
ENSMUSG00000028013;Ppa2;protein_coding;
ENSMUSG00000028015;Ctso;protein_coding;
ENSMUSG00000028016;Ints12;protein_coding;
ENSMUSG00000028029;Aimp1;protein_coding;
ENSMUSG00000028035;Dnajb4;protein_coding;
ENSMUSG00000028049;Scamp3;protein_coding;
ENSMUSG00000028053;Ash1l;protein_coding;
ENSMUSG00000028057;Rit1;protein_coding;
ENSMUSG00000028060;2810403A07Rik;protein_coding;
ENSMUSG00000028062;Lamtor2;protein_coding;
ENSMUSG00000028069;Gpatch4;protein_coding;
ENSMUSG00000028070;Apoa1bp;protein_coding;
ENSMUSG00000028080;Lrba;protein_coding;
ENSMUSG00000028081;Rps3a1;protein_coding;
ENSMUSG00000028085;Gatb;protein_coding;
ENSMUSG00000028093;Acp6;protein_coding;
ENSMUSG00000028098;Rnf115;protein_coding;
ENSMUSG00000028099;Polr3c;protein_coding;
ENSMUSG00000028102;Pex11b;protein_coding;
ENSMUSG00000028104;Polr3gl;protein_coding;
ENSMUSG00000028106;Rprd2;protein_coding;
ENSMUSG00000028107;Tars2;protein_coding;
ENSMUSG00000028114;Mettl14;protein_coding;
ENSMUSG00000028126;Pip5k1a;protein_coding;
ENSMUSG00000028136;Snx27;protein_coding;
ENSMUSG00000028140;Mrpl9;protein_coding;
ENSMUSG00000028145;Them4;protein_coding;
ENSMUSG00000028156;Eif4e;protein_coding;
ENSMUSG00000028164;Manba;protein_coding;
ENSMUSG00000028165;Cisd2;protein_coding;
ENSMUSG00000028180;Zranb2;protein_coding;
ENSMUSG00000028187;Rpf1;protein_coding;
ENSMUSG00000028189;Ctbs;protein_coding;
ENSMUSG00000028191;Bcl10;protein_coding;
ENSMUSG00000028218;Fam92a;protein_coding;
ENSMUSG00000028224;Nbn;protein_coding;
ENSMUSG00000028232;Tmem68;protein_coding;
ENSMUSG00000028233;Tgs1;protein_coding;
ENSMUSG00000028234;Rps20;protein_coding;
ENSMUSG00000028245;Nsmaf;protein_coding;
ENSMUSG00000028247;Coq3;protein_coding;
ENSMUSG00000028248;Pnisr;protein_coding;
ENSMUSG00000028249;Sdcbp;protein_coding;
ENSMUSG00000028252;Ccnc;protein_coding;
ENSMUSG00000028261;Ndufaf4;protein_coding;
ENSMUSG00000028271;Gtf2b;protein_coding;
ENSMUSG00000028274;Rngtt;protein_coding;
ENSMUSG00000028284;Map3k7;protein_coding;
ENSMUSG00000028292;Rars2;protein_coding;
ENSMUSG00000028300;3110043O21Rik;protein_coding;
ENSMUSG00000028309;Rnf20;protein_coding;
ENSMUSG00000028318;Polr1e;protein_coding;
ENSMUSG00000028322;Exosc3;protein_coding;
ENSMUSG00000028329;Xpa;protein_coding;
ENSMUSG00000028333;Anp32b;protein_coding;
ENSMUSG00000028343;Erp44;protein_coding;
ENSMUSG00000028383;Hsdl2;protein_coding;
ENSMUSG00000028393;Alad;protein_coding;
ENSMUSG00000028394;Pole3;protein_coding;
ENSMUSG00000028397;Kdm4c;protein_coding;
ENSMUSG00000028398;Tmem261;protein_coding;
ENSMUSG00000028403;Zdhhc21;protein_coding;
ENSMUSG00000028407;Toporsos;antisense;
ENSMUSG00000028409;Smu1;protein_coding;
ENSMUSG00000028410;Dnaja1;protein_coding;
ENSMUSG00000028414;Fktn;protein_coding;
ENSMUSG00000028416;Bag1;protein_coding;
ENSMUSG00000028419;Chmp5;protein_coding;
ENSMUSG00000028420;Tmem38b;protein_coding;
ENSMUSG00000028423;Nfx1;protein_coding;
ENSMUSG00000028426;Rad23b;protein_coding;
ENSMUSG00000028430;Nol6;protein_coding;
ENSMUSG00000028431;Ikbkap;protein_coding;
ENSMUSG00000028433;Ubap2;protein_coding;
ENSMUSG00000028436;Dcaf12;protein_coding;
ENSMUSG00000028437;Ubap1;protein_coding;
ENSMUSG00000028443;Nudt2;protein_coding;
ENSMUSG00000028447;Dctn3;protein_coding;
ENSMUSG00000028452;Vcp;protein_coding;
ENSMUSG00000028454;Pigo;protein_coding;
ENSMUSG00000028455;Stoml2;protein_coding;
ENSMUSG00000028465;Tln1;protein_coding;
ENSMUSG00000028466;Creb3;protein_coding;
ENSMUSG00000028468;Rgp1;protein_coding;
ENSMUSG00000028478;Clta;protein_coding;
ENSMUSG00000028483;Snapc3;protein_coding;
ENSMUSG00000028495;Rps6;protein_coding;
ENSMUSG00000028514;Usp24;protein_coding;
ENSMUSG00000028530;Jak1;protein_coding;
ENSMUSG00000028540;Dph2;protein_coding;
ENSMUSG00000028550;Atg4c;protein_coding;
ENSMUSG00000028552;Eps15;protein_coding;
ENSMUSG00000028556;Dock7;protein_coding;
ENSMUSG00000028557;Rnf11;protein_coding;
ENSMUSG00000028559;Osbpl9;protein_coding;
ENSMUSG00000028563;Tm2d1;protein_coding;
ENSMUSG00000028565;Nfia;protein_coding;
ENSMUSG00000028567;Txndc12;protein_coding;
ENSMUSG00000028568;Btf3l4;protein_coding;
ENSMUSG00000028577;Plaa;protein_coding;
ENSMUSG00000028580;Pum1;protein_coding;
ENSMUSG00000028582;Cc2d1b;protein_coding;
ENSMUSG00000028608;0610037L13Rik;protein_coding;
ENSMUSG00000028609;Magoh;protein_coding;
ENSMUSG00000028614;Ndc1;protein_coding;
ENSMUSG00000028618;Tmem59;protein_coding;
ENSMUSG00000028619;Tceanc2;protein_coding;
ENSMUSG00000028621;Cyb5rl;protein_coding;
ENSMUSG00000028622;Mrpl37;protein_coding;
ENSMUSG00000028636;Ppcs;protein_coding;
ENSMUSG00000028639;Ybx1;protein_coding;
ENSMUSG00000028646;Rragc;protein_coding;
ENSMUSG00000028648;Ndufs5;protein_coding;
ENSMUSG00000028651;Ppie;protein_coding;
ENSMUSG00000028653;Trit1;protein_coding;
ENSMUSG00000028656;Cap1;protein_coding;
ENSMUSG00000028657;Ppt1;protein_coding;
ENSMUSG00000028668;Tceb3;protein_coding;
ENSMUSG00000028669;Pithd1;protein_coding;
ENSMUSG00000028670;Lypla2;protein_coding;
ENSMUSG00000028672;Hmgcl;protein_coding;
ENSMUSG00000028673;Fuca1;protein_coding;
ENSMUSG00000028675;Pnrc2;protein_coding;
ENSMUSG00000028676;Srsf10;protein_coding;
ENSMUSG00000028677;Rnf220;protein_coding;
ENSMUSG00000028683;Eif2b3;protein_coding;
ENSMUSG00000028684;Urod;protein_coding;
ENSMUSG00000028688;Toe1;protein_coding;
ENSMUSG00000028690;Mmachc;protein_coding;
ENSMUSG00000028691;Prdx1;protein_coding;
ENSMUSG00000028696;Ipp;protein_coding;
ENSMUSG00000028700;Pomgnt1;protein_coding;
ENSMUSG00000028703;Lrrc41;protein_coding;
ENSMUSG00000028708;Mknk1;protein_coding;
ENSMUSG00000028709;Mob3c;protein_coding;
ENSMUSG00000028710;Atpaf1;protein_coding;
ENSMUSG00000028729;Ebna1bp2;protein_coding;
ENSMUSG00000028744;Pqlc2;protein_coding;
ENSMUSG00000028745;Capzb;protein_coding;
ENSMUSG00000028756;Pink1;protein_coding;
ENSMUSG00000028757;Ddost;protein_coding;
ENSMUSG00000028759;Hp1bp3;protein_coding;
ENSMUSG00000028771;Ptpn12;protein_coding;
ENSMUSG00000028772;Zcchc17;protein_coding;
ENSMUSG00000028779;Pef1;protein_coding;
ENSMUSG00000028788;Ptp4a2;protein_coding;
ENSMUSG00000028792;Ak2;protein_coding;
ENSMUSG00000028795;Ccdc28b;protein_coding;
ENSMUSG00000028796;Phc2;protein_coding;
ENSMUSG00000028797;Tmem234;protein_coding;
ENSMUSG00000028798;Eif3i;protein_coding;
ENSMUSG00000028809;Srrm1;protein_coding;
ENSMUSG00000028811;Yars;protein_coding;
ENSMUSG00000028820;Sfpq;protein_coding;
ENSMUSG00000028821;Syf2;protein_coding;
ENSMUSG00000028822;Tmem50a;protein_coding;
ENSMUSG00000028826;Tmem57;protein_coding;
ENSMUSG00000028837;Psmb2;protein_coding;
ENSMUSG00000028842;Ago3;protein_coding;
ENSMUSG00000028847;Trappc3;protein_coding;
ENSMUSG00000028848;Gpn2;protein_coding;
ENSMUSG00000028851;Nudc;protein_coding;
ENSMUSG00000028857;Tmem222;protein_coding;
ENSMUSG00000028861;Mrps15;protein_coding;
ENSMUSG00000028863;Meaf6;protein_coding;
ENSMUSG00000028869;Gnl2;protein_coding;
ENSMUSG00000028879;Stx12;protein_coding;
ENSMUSG00000028882;Ppp1r8;protein_coding;
ENSMUSG00000028886;Eya3;protein_coding;
ENSMUSG00000028889;Yrdc;protein_coding;
ENSMUSG00000028894;Inpp5b;protein_coding;
ENSMUSG00000028898;Trnau1ap;protein_coding;
ENSMUSG00000028899;Taf12;protein_coding;
ENSMUSG00000028901;Gmeb1;protein_coding;
ENSMUSG00000028902;Sf3a3;protein_coding;
ENSMUSG00000028907;Utp11l;protein_coding;
ENSMUSG00000028910;Mecr;protein_coding;
ENSMUSG00000028911;Srsf4;protein_coding;
ENSMUSG00000028914;Casp9;protein_coding;
ENSMUSG00000028920;Fbxo42;protein_coding;
ENSMUSG00000028932;Psmc2;protein_coding;
ENSMUSG00000028936;Rpl22;protein_coding;
ENSMUSG00000028945;Rheb;protein_coding;
ENSMUSG00000028948;Nol9;protein_coding;
ENSMUSG00000028952;Zbtb48;protein_coding;
ENSMUSG00000028953;Abcf2;protein_coding;
ENSMUSG00000028954;Nub1;protein_coding;
ENSMUSG00000028958;Tmub1;protein_coding;
ENSMUSG00000028959;Fastk;protein_coding;
ENSMUSG00000028960;Ube4b;protein_coding;
ENSMUSG00000028964;Park7;protein_coding;
ENSMUSG00000028969;Cdk5;protein_coding;
ENSMUSG00000028973;Abcb8;protein_coding;
ENSMUSG00000028974;Dffa;protein_coding;
ENSMUSG00000028975;Pex14;protein_coding;
ENSMUSG00000028986;Klhl7;protein_coding;
ENSMUSG00000028990;Lzic;protein_coding;
ENSMUSG00000028991;Mtor;protein_coding;
ENSMUSG00000028992;Nmnat1;protein_coding;
ENSMUSG00000028998;Tomm7;protein_coding;
ENSMUSG00000028999;Rint1;protein_coding;
ENSMUSG00000029004;Kmt2e;protein_coding;
ENSMUSG00000029012;Orc5;protein_coding;
ENSMUSG00000029017;Pmpcb;protein_coding;
ENSMUSG00000029022;Miip;protein_coding;
ENSMUSG00000029028;Lrrc47;protein_coding;
ENSMUSG00000029029;Wrap73;protein_coding;
ENSMUSG00000029030;Tprgl;protein_coding;
ENSMUSG00000029034;Cpsf3l;protein_coding;
ENSMUSG00000029036;Atad3a;protein_coding;
ENSMUSG00000029038;Ssu72;protein_coding;
ENSMUSG00000029047;Pex10;protein_coding;
ENSMUSG00000029048;Rer1;protein_coding;
ENSMUSG00000029050;Ski;protein_coding;
ENSMUSG00000029056;Pank4;protein_coding;
ENSMUSG00000029060;Mib2;protein_coding;
ENSMUSG00000029062;Cdk11b;protein_coding;
ENSMUSG00000029063;Nadk;protein_coding;
ENSMUSG00000029064;Gnb1;protein_coding;
ENSMUSG00000029066;Mrpl20;protein_coding;
ENSMUSG00000029068;Ccnl2;protein_coding;
ENSMUSG00000029071;Dvl1;protein_coding;
ENSMUSG00000029076;Sdf4;protein_coding;
ENSMUSG00000029098;Acox3;protein_coding;
ENSMUSG00000029104;Htt;protein_coding;
ENSMUSG00000029110;Rnf4;protein_coding;
ENSMUSG00000029111;Nelfa;protein_coding;
ENSMUSG00000029125;Stx18;protein_coding;
ENSMUSG00000029128;Rab28;protein_coding;
ENSMUSG00000029141;Slc4a1ap;protein_coding;
ENSMUSG00000029142;Mrpl33;protein_coding;
ENSMUSG00000029144;Gtf3c2;protein_coding;
ENSMUSG00000029145;Eif2b4;protein_coding;
ENSMUSG00000029146;Snx17;protein_coding;
ENSMUSG00000029148;Nrbp1;protein_coding;
ENSMUSG00000029152;Ociad1;protein_coding;
ENSMUSG00000029169;Dhx15;protein_coding;
ENSMUSG00000029173;Sepsecs;protein_coding;
ENSMUSG00000029175;Slc35f6;protein_coding;
ENSMUSG00000029176;Anapc4;protein_coding;
ENSMUSG00000029179;Zcchc4;protein_coding;
ENSMUSG00000029190;D5Ertd579e;protein_coding;
ENSMUSG00000029191;Rfc1;protein_coding;
ENSMUSG00000029192;Tbc1d14;protein_coding;
ENSMUSG00000029196;Tada2b;protein_coding;
ENSMUSG00000029198;Grpel1;protein_coding;
ENSMUSG00000029199;Lias;protein_coding;
ENSMUSG00000029202;Pds5a;protein_coding;
ENSMUSG00000029203;Ube2k;protein_coding;
ENSMUSG00000029208;Guf1;protein_coding;
ENSMUSG00000029213;Commd8;protein_coding;
ENSMUSG00000029221;Slc30a9;protein_coding;
ENSMUSG00000029227;Fip1l1;protein_coding;
ENSMUSG00000029229;Chic2;protein_coding;
ENSMUSG00000029233;Srd5a3;protein_coding;
ENSMUSG00000029238;Clock;protein_coding;
ENSMUSG00000029246;Ppat;protein_coding;
ENSMUSG00000029247;Paics;protein_coding;
ENSMUSG00000029250;Polr2b;protein_coding;
ENSMUSG00000029263;Pigg;protein_coding;
ENSMUSG00000029270;Fam69a;protein_coding;
ENSMUSG00000029290;Zfp326;protein_coding;
ENSMUSG00000029310;Nudt9;protein_coding;
ENSMUSG00000029319;Coq2;protein_coding;
ENSMUSG00000029326;Enoph1;protein_coding;
ENSMUSG00000029328;Hnrnpdl;protein_coding;
ENSMUSG00000029345;Tfip11;protein_coding;
ENSMUSG00000029346;Srrd;protein_coding;
ENSMUSG00000029363;Rfc5;protein_coding;
ENSMUSG00000029364;Wsb2;protein_coding;
ENSMUSG00000029387;Gtf2h3;protein_coding;
ENSMUSG00000029388;Eif2b1;protein_coding;
ENSMUSG00000029389;Ddx55;protein_coding;
ENSMUSG00000029390;Tmed2;protein_coding;
ENSMUSG00000029394;Cdk2ap1;protein_coding;
ENSMUSG00000029397;Rchy1;protein_coding;
ENSMUSG00000029404;Arl6ip4;protein_coding;
ENSMUSG00000029405;G3bp2;protein_coding;
ENSMUSG00000029407;Uso1;protein_coding;
ENSMUSG00000029422;Rsrc2;protein_coding;
ENSMUSG00000029427;Zcchc8;protein_coding;
ENSMUSG00000029430;Ran;protein_coding;
ENSMUSG00000029434;Vps33a;protein_coding;
ENSMUSG00000029439;Sfswap;protein_coding;
ENSMUSG00000029440;Psmd9;protein_coding;
