,P8467_1007,P8467_1040,P8467_1041,P8467_1048,P8467_1065,P8467_1111,P8467_1152,P8467_1157,P8467_1162,P8467_1176,P8467_1179,P8467_1221,P8467_1247,P8467_1251,P8467_1290,P8467_1294,P8467_1302,P8467_1333,P8467_1344,P8467_1350,P8467_1358,P8467_1360,P8467_1366
Prpsap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prr11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prr12,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,
Prr13,0.0,,171.6,,145.6,0.0,0.0,8.3,0.0,460.0,199.3,128.5,305.4,0.0,0.0,158.8,0.0,3.0,,0.0,721.9,281.1,481.2
Prr14,,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,0.0,,,,0.0,,0.0
Prr15,0.0,0.0,,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0
Prr15l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prr16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,60.8,0.0,0.0,0.0
Prr18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prr19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prr22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prr23a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prr24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,181.8,0.0,0.0,145.4,0.0,,0.0,0.0,0.0,0.0,0.0
Prr3,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Prr5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,0.0,0.0,0.0,0.0,0.0
Prr5l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prr7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Prr9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prrc1,0.0,0.0,28.7,0.0,,0.0,37.2,0.0,0.0,0.0,,0.0,0.0,13.1,0.0,70.7,0.0,20.5,0.0,0.0,,0.0,0.0
Prrc2a,,0.0,1.4,0.0,0.0,48.4,0.0,,0.0,0.0,0.0,0.0,,0.0,16.3,,,0.0,0.0,0.0,,0.0,0.0
Prrc2b,0.0,0.0,,0.0,13.3,,2.2,0.0,,0.0,,0.0,,0.0,0.0,22.3,0.0,0.0,,0.0,6.5,,
Prrc2c,,0.0,,0.0,0.0,,,,23.2,0.0,,,,0.0,0.0,,,0.0,,0.1,,,
Prrg1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Prrg2,0.0,0.0,0.0,0.0,77.9,0.0,0.0,0.0,0.0,0.0,79.6,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.9
Prrg3,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Prrg4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prrt1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0
Prrt2,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Prrt3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prrt4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prrx1,0.0,0.0,5.9,155.9,9.0,0.0,7.7,78.5,21.8,216.1,41.8,52.9,0.0,0.9,8.8,,11.6,0.0,0.0,6.6,,33.5,0.0
Prrx2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.8,0.0,0.0,212.5,0.0,0.0,158.9,0.0,120.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prrxl1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss12,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0
Prss16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss23,0.0,0.0,931.4,,721.0,0.0,1.7,,366.0,173.2,137.4,,0.0,29.3,501.2,0.0,69.9,0.0,0.0,52.4,0.0,0.0,287.0
Prss27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss53,0.0,0.0,0.0,0.0,38.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss8,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prtg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Prtn3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prune,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,15.6,,0.0,0.0,0.0,0.0
Prune2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psap,5.3,0.0,187.2,,519.0,65.3,263.6,312.5,210.1,255.2,611.5,832.0,377.5,156.3,315.2,885.2,551.5,108.4,6.4,241.2,410.1,4.2,2.1
Psapl1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Psat1,0.0,0.0,0.0,0.0,30.3,,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0
Psca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Psd2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psd3,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Psd4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psen1,0.0,0.0,81.6,0.0,0.0,0.0,0.0,0.0,94.3,0.0,0.0,0.0,0.0,0.0,,9.0,,184.6,0.0,63.4,5.1,1.2,0.0
Psen2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,357.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psenen,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,,0.0
Psg-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psg16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psg17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psg18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psg19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psg20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psg21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psg22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psg23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psg25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psg26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psg27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psg28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psg29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psip1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pskh1,0.0,118.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psma1,0.0,0.0,246.0,0.0,0.0,,210.3,18.0,0.0,,15.4,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,
Psma2,0.0,,0.0,,70.6,0.0,192.7,0.0,98.8,,0.0,0.0,0.0,0.0,0.0,,0.0,270.7,0.0,0.0,,0.0,375.4
Psma3,,40.6,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,,,,0.0,0.0,,,,0.0
Psma4,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,0.0,0.0,0.0,,0.0
Psma5,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0
Psma6,0.0,0.0,67.1,0.0,186.5,0.0,0.0,,64.1,0.0,69.4,0.0,111.2,,,,,0.0,0.0,0.0,0.0,369.3,0.0
Psma7,,,333.7,,0.0,0.0,,0.0,0.0,,114.7,441.8,145.6,0.0,0.0,,0.0,460.9,1868.2,,1579.8,0.0,330.4
Psma8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psmb1,37.0,304.2,19.0,0.0,49.8,212.1,0.0,103.6,107.2,,95.0,,83.2,83.1,217.7,0.0,0.0,0.0,0.0,291.4,,361.9,460.8
Psmb10,0.0,0.0,0.0,0.0,167.4,0.0,270.5,259.2,101.1,0.0,130.1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,99.0,5423.4,433.5,0.0
Psmb11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psmb2,0.0,,256.2,0.0,57.9,0.0,0.0,0.0,,0.0,197.6,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,
Psmb3,0.0,0.0,,0.0,,0.0,0.0,126.8,,145.8,0.0,0.0,,,,0.0,121.9,,0.0,,0.0,,0.0
Psmb4,0.0,0.0,648.5,,0.0,4.9,1.3,90.5,0.0,148.6,0.0,760.6,,172.8,,,0.0,0.0,1562.6,174.8,1394.8,0.0,0.0
Psmb5,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,,,,0.0
Psmb6,0.0,0.0,95.8,0.0,80.6,361.8,,85.8,88.7,0.0,0.0,0.0,,0.0,214.1,146.2,,0.0,,236.7,88.6,,
Psmb7,0.0,456.0,50.1,0.0,81.8,,2.3,0.0,0.0,0.0,2.1,558.1,0.0,0.0,0.0,,78.9,0.0,0.0,144.1,0.0,0.0,189.5
Psmb8,0.0,633.6,126.9,,189.9,0.0,152.7,111.3,237.9,0.0,91.5,,163.7,8.8,282.9,,1.2,0.0,0.0,235.3,,228.1,484.2
Psmb9,0.0,362.4,0.0,0.0,0.0,0.0,0.0,18.5,0.0,463.2,0.0,0.0,62.3,1.4,0.0,0.0,0.7,0.0,,324.2,0.0,0.0,
Psmc1,142.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.8,0.0,0.0,70.5,2.0,0.0,,0.0,,,,0.0,40.1
Psmc2,0.0,,0.0,0.0,,,186.1,0.0,0.0,,47.3,0.0,,41.0,,,,0.0,0.0,113.4,,0.0,0.0
Psmc3,0.0,63.0,98.1,0.0,0.0,544.5,0.0,0.0,384.1,218.2,,,0.0,87.8,129.3,71.9,219.8,0.0,,74.2,,,
Psmc3ip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psmc4,0.0,425.9,0.0,,143.2,0.0,0.0,,64.7,0.0,78.1,0.0,0.0,0.0,0.0,236.2,0.0,204.4,0.0,146.1,658.7,0.0,2.0
Psmc5,0.0,0.0,0.0,0.0,,524.5,,117.4,0.0,225.9,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,143.4
Psmc6,,0.0,,0.0,36.0,0.0,,,,120.2,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,56.2,
Psmd1,0.0,0.0,3.1,0.0,,0.0,0.0,11.3,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,78.6,
Psmd10,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
Psmd11,0.0,0.0,,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0
Psmd12,0.0,0.0,81.1,0.0,,0.7,,,0.0,0.0,62.5,0.0,,13.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psmd13,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,155.1,0.0,0.0,0.0,0.0,,,0.0,
Psmd14,0.0,0.0,0.0,0.0,40.8,0.0,0.0,9.5,0.0,,0.2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Psmd2,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,,0.0,,0.0,,,,0.0
Psmd3,0.0,,0.0,0.0,53.6,0.5,0.0,100.8,,0.0,62.4,0.0,,0.0,0.0,55.3,,,,0.0,0.0,,0.0
Psmd4,0.0,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,,
Psmd5,,0.0,0.0,0.0,45.8,0.0,0.0,0.0,0.0,214.0,78.7,0.0,0.0,,0.0,0.0,0.0,,0.0,120.8,0.0,0.0,
Psmd6,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,,,0.0,,,0.0,,0.0,,,,0.0
Psmd7,220.5,397.6,73.3,0.0,0.0,409.6,,0.0,97.7,0.0,0.0,,0.0,142.2,0.0,195.0,0.0,279.6,0.0,0.0,0.0,3.5,0.0
Psmd8,88.6,0.0,0.0,325.8,53.8,127.3,,0.0,0.0,107.0,96.6,0.0,0.0,,,,321.2,248.7,,0.0,,0.0,105.7
Psmd9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,124.2,0.0,0.5,0.0,0.0,101.8,0.0,95.1,0.0,,0.0,67.3,12.0,0.0,0.0
Psme1,0.0,0.0,0.0,0.0,73.7,,,102.0,80.2,0.0,284.4,0.0,0.0,0.0,91.7,,,538.2,,178.3,,,183.7
Psme2,0.0,0.0,9.2,0.0,25.1,0.0,17.1,13.9,20.9,88.0,20.1,0.0,40.3,18.9,84.8,0.0,,0.0,0.0,92.1,,0.0,83.0
Psme3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psme4,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psmf1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.4,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Psmg1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
Psmg2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.6,0.0,0.0,86.1,702.6,0.0,,0.0,0.0,0.6,,0.0,0.0,0.0,0.0,1.1
Psmg3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Psmg4,0.0,0.0,131.3,0.0,0.0,0.0,0.0,131.8,0.0,0.0,1.7,0.0,0.0,0.0,413.8,,0.0,396.6,0.0,0.0,,0.0,0.0
Psors1c2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pspc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
